Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,479494,-,-,-,39.73,-105.18,-7,1876,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Wind Speed
2020,6,4,21,30,0,0,0,16.900000000000002,1.6
2020,6,4,22,30,0,0,0,15.9,1.6
2020,6,4,23,30,0,0,0,15.200000000000001,1.5
2020,6,5,0,30,0,0,0,14.700000000000001,1.4000000000000001
2020,6,5,1,30,0,0,0,14.3,1.4000000000000001
2020,6,5,2,30,0,0,0,13.9,1.4000000000000001
2020,6,5,3,30,0,0,0,13.8,1.5
2020,6,5,4,30,2,22,3,15.100000000000001,1.7000000000000002
2020,6,5,5,30,116,470,42,18.8,2.2
2020,6,5,6,30,292,592,90,23.3,2.9000000000000004
2020,6,5,7,30,515,860,68,26.700000000000003,3.5
2020,6,5,8,30,703,923,76,29.1,3.5
2020,6,5,9,30,854,940,92,30.900000000000002,3
2020,6,5,10,30,456,61,401,32.2,2.6
2020,6,5,11,30,827,530,323,33.300000000000004,2.4000000000000004
2020,6,5,12,30,465,137,335,34,2.3000000000000003
2020,6,5,13,30,364,141,237,34.1,2.5
2020,6,5,14,30,251,14,240,33.6,2.7
2020,6,5,15,30,428,157,322,32.5,3.1
2020,6,5,16,30,173,108,117,30.900000000000002,3.3000000000000003
2020,6,5,17,30,124,28,115,28.200000000000003,2.8000000000000003
2020,6,5,18,30,55,9,54,25.200000000000003,2.3000000000000003
2020,6,5,19,30,1,0,1,23.200000000000003,2.4000000000000004
2020,6,5,20,30,0,0,0,22,1.8
2020,6,5,21,30,0,0,0,20.900000000000002,1.1
2020,6,5,22,30,0,0,0,19.900000000000002,1.2000000000000002
2020,6,5,23,30,0,0,0,18.900000000000002,1.4000000000000001
2020,6,6,0,30,0,0,0,17.7,1.7000000000000002
2020,6,6,1,30,0,0,0,17,2.1
2020,6,6,2,30,0,0,0,17.3,3.1
2020,6,6,3,30,0,0,0,17.900000000000002,4.2
2020,6,6,4,30,1,0,1,17.900000000000002,4.4
2020,6,6,5,30,45,2,45,18.3,3.5
2020,6,6,6,30,59,1,59,19.6,2.9000000000000004
2020,6,6,7,30,27,0,27,21.200000000000003,3.3000000000000003
2020,6,6,8,30,24,0,24,23,4.800000000000001
2020,6,6,9,30,71,0,71,23.900000000000002,6.800000000000001
2020,6,6,10,30,86,0,86,22.5,8.1
2020,6,6,11,30,334,23,312,20.8,8.200000000000001
2020,6,6,12,30,819,582,266,21.400000000000002,7.9
2020,6,6,13,30,806,612,254,23.3,8
2020,6,6,14,30,246,28,223,25.200000000000003,7.7
2020,6,6,15,30,45,0,45,27.1,7.2
2020,6,6,16,30,200,21,189,27.5,6.2
2020,6,6,17,30,158,35,146,25.400000000000002,4.4
2020,6,6,18,30,99,254,60,20.8,2.7
2020,6,6,19,30,2,19,2,16.7,2.4000000000000004
2020,6,6,20,30,0,0,0,14.4,2.3000000000000003
2020,6,6,21,30,0,0,0,13,1.9000000000000001
2020,6,6,22,30,0,0,0,12.100000000000001,1.6
2020,6,6,23,30,0,0,0,11.8,1.5
2020,6,7,0,30,0,0,0,11.700000000000001,1.4000000000000001
2020,6,7,1,30,0,0,0,11.5,1.2000000000000002
2020,6,7,2,30,0,0,0,11.100000000000001,1.3
2020,6,7,3,30,0,0,0,10.700000000000001,1.5
2020,6,7,4,30,2,19,2,11.8,2
2020,6,7,5,30,121,515,40,15.3,2.8000000000000003
2020,6,7,6,30,314,747,59,19.400000000000002,3.5
2020,6,7,7,30,517,857,71,22.700000000000003,4.1000000000000005
2020,6,7,8,30,705,920,79,25,4.7
2020,6,7,9,30,862,959,84,26.8,5.4
2020,6,7,10,30,974,985,84,28.3,6.1000000000000005
2020,6,7,11,30,1034,1001,82,29.5,6.800000000000001
2020,6,7,12,30,710,332,394,30.200000000000003,7.4
2020,6,7,13,30,965,933,123,30.400000000000002,7.7
2020,6,7,14,30,738,571,275,30.200000000000003,7.7
2020,6,7,15,30,605,444,303,29.400000000000002,7.6000000000000005
2020,6,7,16,30,522,883,64,28.200000000000003,7.300000000000001
2020,6,7,17,30,310,711,68,26.3,6.5
2020,6,7,18,30,123,550,37,23.5,5.2
2020,6,7,19,30,1,6,1,20.700000000000003,4.1000000000000005
2020,6,7,20,30,0,0,0,18.7,3.5
2020,6,7,21,30,0,0,0,17,2.9000000000000004
2020,6,7,22,30,0,0,0,15.5,2.6
2020,6,7,23,30,0,0,0,14.200000000000001,2.3000000000000003
2020,6,8,0,30,0,0,0,12.8,1.9000000000000001
2020,6,8,1,30,0,0,0,11.4,1.6
2020,6,8,2,30,0,0,0,9.9,1.4000000000000001
2020,6,8,3,30,0,0,0,8.700000000000001,1.1
2020,6,8,4,30,2,18,2,9.200000000000001,0.9
2020,6,8,5,30,124,521,42,11.700000000000001,0.9
2020,6,8,6,30,322,760,62,14.8,0.8
2020,6,8,7,30,530,874,75,17.5,1
2020,6,8,8,30,722,938,84,20,1.5
2020,6,8,9,30,882,975,91,22.200000000000003,2.3000000000000003
2020,6,8,10,30,993,992,97,24.1,3.2
2020,6,8,11,30,1048,997,100,25.6,4.1000000000000005
2020,6,8,12,30,1048,996,100,26.700000000000003,4.9
2020,6,8,13,30,856,526,381,27.3,5.5
2020,6,8,14,30,854,879,141,27.1,5.7
2020,6,8,15,30,430,195,297,26.200000000000003,5.4
2020,6,8,16,30,282,112,224,24.700000000000003,4.7
2020,6,8,17,30,221,202,152,22.200000000000003,3.3000000000000003
2020,6,8,18,30,93,48,85,18.1,2.9000000000000004
2020,6,8,19,30,2,10,2,14,4.800000000000001
2020,6,8,20,30,0,0,0,10.9,6.4
2020,6,8,21,30,0,0,0,8.5,6.6000000000000005
2020,6,8,22,30,0,0,0,6.4,6.300000000000001
2020,6,8,23,30,0,0,0,4.4,5.9
2020,6,9,0,30,0,0,0,3.2,5.9
2020,6,9,1,30,0,0,0,2.7,5.7
2020,6,9,2,30,0,0,0,2.8000000000000003,5.5
2020,6,9,3,30,0,0,0,3.3000000000000003,5.6000000000000005
2020,6,9,4,30,1,0,1,3.9000000000000004,5.7
2020,6,9,5,30,29,0,29,4.800000000000001,5.5
2020,6,9,6,30,42,1,42,5.800000000000001,5.4
2020,6,9,7,30,161,11,155,7,5.5
2020,6,9,8,30,314,31,293,8.3,5.6000000000000005
2020,6,9,9,30,543,194,386,10.3,5.800000000000001
2020,6,9,10,30,630,210,440,12.600000000000001,6.2
2020,6,9,11,30,1016,880,179,14.5,6.4
2020,6,9,12,30,677,170,515,15.9,6.5
2020,6,9,13,30,995,1014,78,16.8,6.4
2020,6,9,14,30,881,989,78,17.1,6.1000000000000005
2020,6,9,15,30,723,954,73,16.900000000000002,5.7
2020,6,9,16,30,533,898,64,16.1,5.2
2020,6,9,17,30,325,792,53,14.600000000000001,4.4
2020,6,9,18,30,128,574,36,12.100000000000001,3.2
2020,6,9,19,30,3,29,4,9.8,2.6
2020,6,9,20,30,0,0,0,8.9,2.6
2020,6,9,21,30,0,0,0,8.3,2.5
2020,6,9,22,30,0,0,0,7.9,2.3000000000000003
2020,6,9,23,30,0,0,0,7.4,2.1
2020,6,10,0,30,0,0,0,7,1.9000000000000001
2020,6,10,1,30,0,0,0,6.6000000000000005,1.7000000000000002
2020,6,10,2,30,0,0,0,6,1.6
2020,6,10,3,30,0,0,0,5.5,1.5
2020,6,10,4,30,2,26,3,6.300000000000001,1.9000000000000001
2020,6,10,5,30,126,551,39,9.3,2.4000000000000004
2020,6,10,6,30,321,777,55,12.700000000000001,2.6
2020,6,10,7,30,527,885,66,15.3,2.5
2020,6,10,8,30,717,946,73,17.5,2.2
2020,6,10,9,30,873,978,80,19.5,1.6
2020,6,10,10,30,985,998,83,21.3,1
2020,6,10,11,30,1040,1003,85,22.900000000000002,0.6000000000000001
2020,6,10,12,30,1039,999,88,24.1,0.6000000000000001
2020,6,10,13,30,796,460,380,24.700000000000003,1
2020,6,10,14,30,580,180,434,24.700000000000003,1.3
2020,6,10,15,30,599,429,306,24,1.4000000000000001
2020,6,10,16,30,510,769,108,22.8,1.4000000000000001
2020,6,10,17,30,291,392,156,20.900000000000002,1.2000000000000002
2020,6,10,18,30,113,365,54,18,0.8
2020,6,10,19,30,3,24,3,15.4,0.7000000000000001
2020,6,10,20,30,0,0,0,14.200000000000001,0.8
2020,6,10,21,30,0,0,0,13,1.1
2020,6,10,22,30,0,0,0,11.700000000000001,1.3
2020,6,10,23,30,0,0,0,10.700000000000001,1.3
2020,6,11,0,30,0,0,0,10,1.3
2020,6,11,1,30,0,0,0,9.4,1.3
2020,6,11,2,30,0,0,0,8.9,1.4000000000000001
2020,6,11,3,30,0,0,0,8.5,1.4000000000000001
2020,6,11,4,30,2,27,3,9.8,1.6
2020,6,11,5,30,126,562,37,13.600000000000001,2.3000000000000003
2020,6,11,6,30,321,781,54,17.7,2.2
2020,6,11,7,30,526,884,66,20.700000000000003,1.7000000000000002
2020,6,11,8,30,715,941,75,22.6,1.4000000000000001
2020,6,11,9,30,870,973,81,24.200000000000003,1.2000000000000002
2020,6,11,10,30,982,994,83,25.6,1.3
2020,6,11,11,30,1005,918,131,26.700000000000003,1.6
2020,6,11,12,30,936,683,285,27.5,2
2020,6,11,13,30,739,352,420,27.900000000000002,2.3000000000000003
2020,6,11,14,30,662,374,358,27.8,2.5
2020,6,11,15,30,641,520,286,27.200000000000003,2.6
2020,6,11,16,30,507,725,127,26.200000000000003,2.7
2020,6,11,17,30,319,755,58,24,2.4000000000000004
2020,6,11,18,30,126,525,41,20.1,1.7000000000000002
2020,6,11,19,30,2,0,2,17,1.3
2020,6,11,20,30,0,0,0,16,1.2000000000000002
2020,6,11,21,30,0,0,0,15.4,1.2000000000000002
2020,6,11,22,30,0,0,0,14.4,1.3
2020,6,11,23,30,0,0,0,13.5,1.5
2020,6,12,0,30,0,0,0,12.8,1.6
2020,6,12,1,30,0,0,0,12.100000000000001,1.7000000000000002
2020,6,12,2,30,0,0,0,11.4,1.7000000000000002
2020,6,12,3,30,0,0,0,10.8,1.8
2020,6,12,4,30,3,29,4,11.9,2
2020,6,12,5,30,127,569,37,15.8,2.6
2020,6,12,6,30,323,788,53,20.400000000000002,3.1
2020,6,12,7,30,528,893,63,24,2.9000000000000004
2020,6,12,8,30,718,950,72,26.6,2.4000000000000004
2020,6,12,9,30,873,981,77,28.5,2
2020,6,12,10,30,986,1003,79,29.900000000000002,1.9000000000000001
2020,6,12,11,30,1041,1010,79,31.1,2
2020,6,12,12,30,1040,1007,80,31.8,2.2
2020,6,12,13,30,980,989,84,32.1,2.6
2020,6,12,14,30,770,736,171,31.8,3.1
2020,6,12,15,30,223,9,217,30.8,3.8000000000000003
2020,6,12,16,30,445,441,213,29.1,4.2
2020,6,12,17,30,308,680,72,26.6,4
2020,6,12,18,30,120,441,48,23,3.1
2020,6,12,19,30,3,0,3,20,2.6
2020,6,12,20,30,0,0,0,18.7,2.7
2020,6,12,21,30,0,0,0,17.900000000000002,2.6
2020,6,12,22,30,0,0,0,17.2,2.4000000000000004
2020,6,12,23,30,0,0,0,16.400000000000002,2.1
2020,6,13,0,30,0,0,0,15.700000000000001,1.8
2020,6,13,1,30,0,0,0,14.9,1.5
2020,6,13,2,30,0,0,0,14.200000000000001,1.7000000000000002
2020,6,13,3,30,0,0,0,14.200000000000001,2.5
2020,6,13,4,30,1,0,1,14.9,3.5
2020,6,13,5,30,72,5,71,16.900000000000002,3.8000000000000003
2020,6,13,6,30,182,205,112,20.400000000000002,3.4000000000000004
2020,6,13,7,30,496,762,100,24.400000000000002,3.1
2020,6,13,8,30,681,839,110,27.400000000000002,3.2
2020,6,13,9,30,732,442,373,29.400000000000002,3.5
2020,6,13,10,30,804,500,352,30.6,3.8000000000000003
2020,6,13,11,30,760,403,376,31.200000000000003,3.8000000000000003
2020,6,13,12,30,524,126,404,31.3,3.4000000000000004
2020,6,13,13,30,212,26,188,30.8,2.8000000000000003
2020,6,13,14,30,126,1,125,29.900000000000002,2.3000000000000003
2020,6,13,15,30,527,445,222,28.8,2.1
2020,6,13,16,30,349,264,210,27.400000000000002,1.8
2020,6,13,17,30,158,82,129,25.3,1.3
2020,6,13,18,30,71,31,66,22,1
2020,6,13,19,30,2,0,2,19.700000000000003,1.1
2020,6,13,20,30,0,0,0,18.7,1.9000000000000001
2020,6,13,21,30,0,0,0,17.400000000000002,3.4000000000000004
2020,6,13,22,30,0,0,0,16.1,3.8000000000000003
2020,6,13,23,30,0,0,0,15.3,3.6
2020,6,14,0,30,0,0,0,15.200000000000001,3.8000000000000003
2020,6,14,1,30,0,0,0,15.200000000000001,3.8000000000000003
2020,6,14,2,30,0,0,0,15.100000000000001,3.6
2020,6,14,3,30,0,0,0,14.600000000000001,3.5
2020,6,14,4,30,2,17,2,14.9,3.6
2020,6,14,5,30,118,482,42,16.900000000000002,4.1000000000000005
2020,6,14,6,30,310,724,62,20.1,4.6000000000000005
2020,6,14,7,30,514,845,75,23.200000000000003,5.1000000000000005
2020,6,14,8,30,702,911,82,25.5,5.4
2020,6,14,9,30,859,950,88,27.3,5.4
2020,6,14,10,30,972,975,91,28.900000000000002,5.2
2020,6,14,11,30,1030,986,91,30.1,4.800000000000001
2020,6,14,12,30,919,672,278,30.900000000000002,4.4
2020,6,14,13,30,874,670,266,31.3,3.9000000000000004
2020,6,14,14,30,684,446,320,31.3,3.5
2020,6,14,15,30,549,352,308,30.700000000000003,3.2
2020,6,14,16,30,455,445,220,29.5,2.8000000000000003
2020,6,14,17,30,294,391,157,27.1,2.1
2020,6,14,18,30,98,74,86,22.900000000000002,1.4000000000000001
2020,6,14,19,30,5,32,5,19.400000000000002,1.5
2020,6,14,20,30,0,0,0,17.8,1.9000000000000001
2020,6,14,21,30,0,0,0,16.6,1.9000000000000001
2020,6,14,22,30,0,0,0,15.4,1.9000000000000001
2020,6,14,23,30,0,0,0,14.5,1.9000000000000001
2020,6,15,0,30,0,0,0,13.5,1.8
2020,6,15,1,30,0,0,0,12.700000000000001,1.6
2020,6,15,2,30,0,0,0,12.100000000000001,1.5
2020,6,15,3,30,0,0,0,11.8,1.4000000000000001
2020,6,15,4,30,2,14,2,13.100000000000001,1.1
2020,6,15,5,30,120,477,45,16.8,0.9
2020,6,15,6,30,315,730,66,21.1,1.2000000000000002
2020,6,15,7,30,521,849,80,24.200000000000003,1.8
2020,6,15,8,30,710,912,90,26.5,2.1
2020,6,15,9,30,865,945,99,28.5,2.4000000000000004
2020,6,15,10,30,978,967,104,30.200000000000003,2.5
2020,6,15,11,30,1033,973,106,31.400000000000002,2.7
2020,6,15,12,30,1033,968,110,32.300000000000004,3
2020,6,15,13,30,971,951,108,32.7,3.2
2020,6,15,14,30,824,764,200,32.6,3.3000000000000003
2020,6,15,15,30,347,34,324,32,3.3000000000000003
2020,6,15,16,30,223,57,193,30.700000000000003,3.1
2020,6,15,17,30,260,208,187,28.200000000000003,2.4000000000000004
2020,6,15,18,30,103,146,79,24.6,1.8
2020,6,15,19,30,4,20,4,21.400000000000002,1.7000000000000002
2020,6,15,20,30,0,0,0,19.3,1.7000000000000002
2020,6,15,21,30,0,0,0,17.900000000000002,1.7000000000000002
2020,6,15,22,30,0,0,0,16.900000000000002,1.7000000000000002
2020,6,15,23,30,0,0,0,16,1.7000000000000002
2020,6,16,0,30,0,0,0,15.5,2
2020,6,16,1,30,0,0,0,15.3,2.4000000000000004
2020,6,16,2,30,0,0,0,15,2.5
2020,6,16,3,30,0,0,0,14.5,2.5
2020,6,16,4,30,2,0,2,15.600000000000001,2.9000000000000004
2020,6,16,5,30,111,351,56,18.900000000000002,3.7
2020,6,16,6,30,257,312,150,22.900000000000002,4.3
2020,6,16,7,30,484,660,141,26.200000000000003,4.7
2020,6,16,8,30,665,713,180,28.1,4.800000000000001
2020,6,16,9,30,858,929,105,29.700000000000003,4.6000000000000005
2020,6,16,10,30,875,692,249,31,4.4
2020,6,16,11,30,795,450,366,32.1,4.6000000000000005
2020,6,16,12,30,755,378,394,32.7,4.800000000000001
2020,6,16,13,30,773,449,365,32.7,5.1000000000000005
2020,6,16,14,30,716,536,278,32.300000000000004,5.1000000000000005
2020,6,16,15,30,551,345,314,31.6,5
2020,6,16,16,30,281,82,238,30.6,4.5
2020,6,16,17,30,312,678,74,28.6,3.3000000000000003
2020,6,16,18,30,126,485,45,24.700000000000003,2.1
2020,6,16,19,30,5,37,5,21.200000000000003,1.8
2020,6,16,20,30,0,0,0,19.8,2.4000000000000004
2020,6,16,21,30,0,0,0,19,3.1
2020,6,16,22,30,0,0,0,18.1,3.5
2020,6,16,23,30,0,0,0,17.1,3.6
2020,6,17,0,30,0,0,0,16.1,3.7
2020,6,17,1,30,0,0,0,15.200000000000001,3.6
2020,6,17,2,30,0,0,0,14.200000000000001,3.4000000000000004
2020,6,17,3,30,0,0,0,13.3,3.3000000000000003
2020,6,17,4,30,2,20,2,13.4,3.5
2020,6,17,5,30,124,526,41,15.600000000000001,3.6
2020,6,17,6,30,320,757,62,19.400000000000002,3.5
2020,6,17,7,30,524,860,78,23.400000000000002,3.5
2020,6,17,8,30,712,917,89,26.3,3.1
2020,6,17,9,30,866,948,98,28.5,2.7
2020,6,17,10,30,976,967,102,30.3,2.2
2020,6,17,11,30,1032,976,102,31.700000000000003,2
2020,6,17,12,30,1031,974,101,32.7,1.9000000000000001
2020,6,17,13,30,971,956,103,33,1.9000000000000001
2020,6,17,14,30,857,922,103,32.7,2
2020,6,17,15,30,597,421,307,31.8,2.4000000000000004
2020,6,17,16,30,412,322,241,30.400000000000002,2.8000000000000003
2020,6,17,17,30,174,27,164,28.1,3
2020,6,17,18,30,96,34,90,24.3,2.8000000000000003
2020,6,17,19,30,3,0,3,21,2.9000000000000004
2020,6,17,20,30,0,0,0,19.1,3.2
2020,6,17,21,30,0,0,0,17.400000000000002,3.2
2020,6,17,22,30,0,0,0,15.8,2.9000000000000004
2020,6,17,23,30,0,0,0,14.4,2.7
2020,6,18,0,30,0,0,0,13.3,2.4000000000000004
2020,6,18,1,30,0,0,0,12.200000000000001,2.3000000000000003
2020,6,18,2,30,0,0,0,11.100000000000001,2.1
2020,6,18,3,30,0,0,0,10.200000000000001,2
2020,6,18,4,30,2,16,2,10.3,2.2
2020,6,18,5,30,116,465,43,11.600000000000001,2.8000000000000003
2020,6,18,6,30,304,703,65,13.600000000000001,3.1
2020,6,18,7,30,504,820,79,15.8,3
2020,6,18,8,30,691,887,89,17.900000000000002,2.8000000000000003
2020,6,18,9,30,845,924,96,19.8,2.9000000000000004
2020,6,18,10,30,959,951,100,21.400000000000002,3.2
2020,6,18,11,30,1018,966,97,22.400000000000002,3.7
2020,6,18,12,30,922,715,239,22.6,4
2020,6,18,13,30,222,0,222,22.3,4
2020,6,18,14,30,178,0,178,21.5,3.6
2020,6,18,15,30,508,226,352,20.200000000000003,3
2020,6,18,16,30,132,7,128,18.2,2.4000000000000004
2020,6,18,17,30,104,10,100,16.1,2.1
2020,6,18,18,30,49,2,49,14.3,2
2020,6,18,19,30,3,0,3,13,1.7000000000000002
2020,6,18,20,30,0,0,0,12.100000000000001,1.4000000000000001
2020,6,18,21,30,0,0,0,11.600000000000001,1.1
2020,6,18,22,30,0,0,0,11.100000000000001,0.8
2020,6,18,23,30,0,0,0,10.700000000000001,0.6000000000000001
2020,6,19,0,30,0,0,0,10.3,0.5
2020,6,19,1,30,0,0,0,10,0.6000000000000001
2020,6,19,2,30,0,0,0,9.600000000000001,0.9
2020,6,19,3,30,0,0,0,9.4,1.4000000000000001
2020,6,19,4,30,2,5,2,9.600000000000001,2
2020,6,19,5,30,56,107,39,10.5,2.7
2020,6,19,6,30,38,0,38,12.4,2.8000000000000003
2020,6,19,7,30,189,4,187,15,2.8000000000000003
2020,6,19,8,30,607,531,247,17.6,2.8000000000000003
2020,6,19,9,30,711,389,396,19.5,2.9000000000000004
2020,6,19,10,30,102,3,99,20.400000000000002,3
2020,6,19,11,30,68,0,68,20.200000000000003,2.8000000000000003
2020,6,19,12,30,459,36,425,19.400000000000002,2.1
2020,6,19,13,30,345,10,336,18.7,1.5
2020,6,19,14,30,178,2,176,18.7,1.3
2020,6,19,15,30,431,138,336,18.8,1.5
2020,6,19,16,30,383,424,158,18.6,1.7000000000000002
2020,6,19,17,30,219,207,146,17.8,1.4000000000000001
2020,6,19,18,30,72,10,70,15.3,0.9
2020,6,19,19,30,3,0,3,12.8,0.4
2020,6,19,20,30,0,0,0,11.8,0.5
2020,6,19,21,30,0,0,0,10.9,0.8
2020,6,19,22,30,0,0,0,10,0.9
2020,6,19,23,30,0,0,0,9.3,1
2020,6,20,0,30,0,0,0,8.700000000000001,1
2020,6,20,1,30,0,0,0,8.1,1.1
2020,6,20,2,30,0,0,0,7.4,1.3
2020,6,20,3,30,0,0,0,7.1000000000000005,1.5
2020,6,20,4,30,2,26,3,8.9,2
2020,6,20,5,30,125,562,37,12.9,2.8000000000000003
2020,6,20,6,30,321,783,55,17.7,3
2020,6,20,7,30,526,889,66,21.700000000000003,2.5
2020,6,20,8,30,606,573,218,24.1,2
2020,6,20,9,30,834,853,144,25.700000000000003,1.7000000000000002
2020,6,20,10,30,986,1002,81,27,1.6
2020,6,20,11,30,1044,1011,81,28,1.9000000000000001
2020,6,20,12,30,1043,1008,81,28.700000000000003,2.3000000000000003
2020,6,20,13,30,984,993,81,28.900000000000002,2.7
2020,6,20,14,30,871,967,79,28.700000000000003,2.8000000000000003
2020,6,20,15,30,682,774,148,28,2.8000000000000003
2020,6,20,16,30,499,635,161,26.8,2.5
2020,6,20,17,30,271,503,93,24.700000000000003,1.8
2020,6,20,18,30,106,109,87,21.400000000000002,1
2020,6,20,19,30,3,0,3,18.8,0.7000000000000001
2020,6,20,20,30,0,0,0,18,0.6000000000000001
2020,6,20,21,30,0,0,0,17.6,0.4
2020,6,20,22,30,0,0,0,17.1,0.4
2020,6,20,23,30,0,0,0,16.400000000000002,0.7000000000000001
2020,6,21,0,30,0,0,0,15.5,0.9
2020,6,21,1,30,0,0,0,14.5,1
2020,6,21,2,30,0,0,0,13.5,1.2000000000000002
2020,6,21,3,30,0,0,0,12.9,1.4000000000000001
2020,6,21,4,30,1,0,1,13.4,1.8
2020,6,21,5,30,42,2,42,15.100000000000001,2.4000000000000004
2020,6,21,6,30,8,0,8,17.7,2.7
2020,6,21,7,30,49,0,49,20.6,2.7
2020,6,21,8,30,168,4,165,23.1,2.4000000000000004
2020,6,21,9,30,382,55,338,25.3,2
2020,6,21,10,30,308,6,303,26.700000000000003,1.8
2020,6,21,11,30,180,1,179,27.3,1.9000000000000001
2020,6,21,12,30,203,2,201,27.200000000000003,1.9000000000000001
2020,6,21,13,30,580,191,406,26.6,1.7000000000000002
2020,6,21,14,30,802,751,187,25.900000000000002,1.7000000000000002
2020,6,21,15,30,441,193,308,25.1,1.9000000000000001
2020,6,21,16,30,149,159,64,23.900000000000002,2.3000000000000003
2020,6,21,17,30,197,277,99,21.5,2.4000000000000004
2020,6,21,18,30,61,6,60,18.7,2.2
2020,6,21,19,30,4,7,4,16.6,1.5
2020,6,21,20,30,0,0,0,15.4,1.1
2020,6,21,21,30,0,0,0,14.600000000000001,1.1
2020,6,21,22,30,0,0,0,14.100000000000001,1.2000000000000002
2020,6,21,23,30,0,0,0,13.8,1.2000000000000002
2020,6,22,0,30,0,0,0,13.700000000000001,1.3
2020,6,22,1,30,0,0,0,13.700000000000001,1.4000000000000001
2020,6,22,2,30,0,0,0,13.5,1.4000000000000001
2020,6,22,3,30,0,0,0,12.9,1.3
2020,6,22,4,30,2,14,2,13.5,1.4000000000000001
2020,6,22,5,30,112,457,41,16,1.8
2020,6,22,6,30,298,698,62,18.8,2.1
2020,6,22,7,30,497,816,76,21.3,2.3000000000000003
2020,6,22,8,30,682,881,86,23.3,2.6
2020,6,22,9,30,836,917,95,25.1,2.7
2020,6,22,10,30,948,944,96,26.400000000000002,2.8000000000000003
2020,6,22,11,30,930,631,329,27.400000000000002,3.1
2020,6,22,12,30,996,929,109,27.700000000000003,3.4000000000000004
2020,6,22,13,30,951,936,100,27.5,3.5
2020,6,22,14,30,840,902,101,26.8,3.5
2020,6,22,15,30,689,858,96,25.700000000000003,3.4000000000000004
2020,6,22,16,30,507,788,87,24.400000000000002,3.3000000000000003
2020,6,22,17,30,310,666,73,22.900000000000002,2.7
2020,6,22,18,30,126,450,48,20.400000000000002,1.7000000000000002
2020,6,22,19,30,5,33,5,18,1.1
2020,6,22,20,30,0,0,0,16.8,1
2020,6,22,21,30,0,0,0,16.1,1.1
2020,6,22,22,30,0,0,0,15.5,1.2000000000000002
2020,6,22,23,30,0,0,0,14.9,1.3
2020,6,23,0,30,0,0,0,14.3,1.2000000000000002
2020,6,23,1,30,0,0,0,13.5,1
2020,6,23,2,30,0,0,0,12.8,1
2020,6,23,3,30,0,0,0,12.3,1
2020,6,23,4,30,2,13,2,13.100000000000001,1.3
2020,6,23,5,30,110,440,42,15.4,1.8
2020,6,23,6,30,296,684,65,18.5,1.9000000000000001
2020,6,23,7,30,495,808,79,21.8,1.6
2020,6,23,8,30,680,875,88,24.400000000000002,1.3
2020,6,23,9,30,834,912,97,26.200000000000003,1.5
2020,6,23,10,30,946,937,101,27.400000000000002,2.1
2020,6,23,11,30,1005,948,102,28,2.6
2020,6,23,12,30,1005,941,106,28.200000000000003,3
2020,6,23,13,30,949,926,107,28,3
2020,6,23,14,30,840,896,105,27.5,2.8000000000000003
2020,6,23,15,30,593,441,288,26.700000000000003,2.4000000000000004
2020,6,23,16,30,454,463,207,25.700000000000003,2
2020,6,23,17,30,260,341,139,24.3,1.3
2020,6,23,18,30,69,10,67,22.3,0.8
2020,6,23,19,30,3,0,3,20.700000000000003,0.7000000000000001
2020,6,23,20,30,0,0,0,19.5,0.7000000000000001
2020,6,23,21,30,0,0,0,18,0.7000000000000001
2020,6,23,22,30,0,0,0,16.3,0.8
2020,6,23,23,30,0,0,0,15,0.9
2020,6,24,0,30,0,0,0,14.200000000000001,1.1
2020,6,24,1,30,0,0,0,13.600000000000001,1.2000000000000002
2020,6,24,2,30,0,0,0,13.100000000000001,1.2000000000000002
2020,6,24,3,30,0,0,0,12.8,1.2000000000000002
2020,6,24,4,30,2,24,3,14.200000000000001,1.5
2020,6,24,5,30,117,533,36,17.6,1.9000000000000001
2020,6,24,6,30,306,753,53,21.900000000000002,1.4000000000000001
2020,6,24,7,30,505,857,64,25.8,1
2020,6,24,8,30,691,914,74,28.1,1.7000000000000002
2020,6,24,9,30,846,946,82,29.6,2.3000000000000003
2020,6,24,10,30,955,959,90,30.6,2.6
2020,6,24,11,30,819,487,355,31.3,2.7
2020,6,24,12,30,1012,953,102,31.6,2.6
